Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Loan_Balance,Debt_to_Income_Ratio,Account_Tenure,Payment_Risk_Score,Consecutive_Miss,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Employment_Status_Retired,Employment_Status_Self-employed,Employment_Status_Unemployed,Credit_Card_Type_Gold,Credit_Card_Type_Platinum,Credit_Card_Type_Standard,Credit_Card_Type_Student,Customer_ID,Risk_Score,Delinquent_Account,Top_Risk_Factor
-0.06175894,0.055056144,-0.6160763,0.088990405,0.15812552,-0.22684719,-0.040485006,0.4135989,0.02596303,-0.011253867,0.8231499,0.20254834,0.19150285,0.3602682,0.11746823,-0.92130107,-0.032675844,-0.05959091,-0.1674986,-0.093151964,-0.0741232,0.04368175,-0.21006301,CUST0157,0.83476436,0,Month_6
0.16060878,-0.40185684,0.2070622,0.5444248,-0.057729315,-0.1734237,0.044726077,0.27265078,0.04533691,0.06829382,1.0287347,0.38016436,0.1710825,0.32296327,-0.8006649,-0.5698307,0.16608772,-0.060110815,-0.049970143,-0.019632168,-0.04633817,0.045698706,-0.14024562,CUST0158,0.94225734,1,Month_1
-0.9665127,-1.3438085,-0.96437687,-0.108015105,0.15279561,-0.34847614,0.08285346,0.24656503,-0.5410022,-0.03683807,-0.4175177,0.1907165,0.18181862,-0.049145512,-1.3684124,0.43840584,-0.075986,0.11451053,-0.09002437,0.16395468,-0.09348987,-0.0034391112,-0.30473658,CUST0159,0.02971575,0,Month_5
0.42406976,-0.9107659,-0.07387155,-0.36673617,0.023086317,-0.4076527,-0.041340545,-0.61999255,-0.17300694,-0.019580409,0.20158675,0.23873648,-1.2752849,0.011370624,0.0814186,0.3781001,-0.042002663,-0.036725767,-0.31335154,-0.18454874,-0.057768844,-0.0048325337,-0.06153067,CUST0160,0.17130949,0,Month_3
-0.34499124,-0.30195752,-0.38838673,-0.049713273,0.056250114,-0.17814867,-0.032852408,-1.5000801,-0.722637,-0.040037155,-0.0511361,0.06567156,-1.2407666,-0.11456244,0.3159962,-0.059374824,-0.031611633,-0.035825603,-0.24515125,-0.2357384,-0.21771027,-0.024656616,0.27969864,CUST0161,0.030964058,0,Account_Tenure
-2.24092,-0.37015644,-0.09789537,-0.025945721,-0.256877,-0.31979176,-0.36241314,-0.15172243,0.098316975,0.019373715,-0.28718796,-1.3140296,-0.6727699,0.11284642,0.19234543,-0.2775996,0.24292248,-0.08609455,-0.08964972,-0.35544544,-0.18947335,-0.028360607,-0.12863743,CUST0162,0.0071397326,0,Age
-0.85097396,-0.09835607,-0.18169634,0.2424611,-0.078464575,-0.10951485,-0.64572513,-0.19863382,0.048430152,0.0202761,-0.2290481,-2.1669524,0.22276852,0.09177651,-0.0012434376,-0.2648389,0.47061318,-0.050553337,-0.034453478,0.40405223,-0.116477005,-0.0039452943,-0.27773017,CUST0163,0.10395994,0,Month_2
-0.116805956,0.01757647,0.315237,0.049060166,0.12106407,0.11283192,0.0064766733,0.35243487,0.22656319,0.03795838,-0.047578115,-1.1865233,0.29124194,-0.2666781,0.43750346,0.43585625,0.47510925,-0.018213306,-0.09027735,0.778289,-0.04957697,-0.0035273656,-0.17349422,CUST0164,0.9663911,1,Month_2
-0.012681832,-0.60267705,-0.15485214,-0.10150346,-1.3408175,0.040435005,-0.2981003,-0.5948553,0.12437759,0.027877206,-0.1356203,0.05513471,-0.008048982,-0.815881,-1.8285204,-0.24458832,-0.019671284,-0.09887582,0.0738121,-0.2534833,-0.09314383,0.04963387,-0.2068486,CUST0165,0.008287788,0,Month_5
0.2653641,-0.13042079,-0.094997086,-0.15605539,-1.0876464,-0.44259807,-0.45681193,-0.39568666,-0.095609084,0.020483732,-0.2674116,-1.2468206,0.030275706,0.04818507,0.052726205,-0.7289295,-0.07632113,0.22104143,-0.09021304,-0.15901138,0.16378401,-0.0034903195,-0.2617026,CUST0166,0.037774455,0,Month_2
-0.9339201,-1.2317716,-0.84910566,0.2319841,0.06178174,-0.39508903,-0.10213818,-0.29902878,0.0489547,0.077734485,0.39609772,0.2967623,-1.3076876,-0.49147728,0.033886038,0.22762617,-0.08818302,-0.096950255,-0.13964145,0.075375326,-0.06642711,-0.0037464625,-0.27102667,CUST0167,0.040243153,0,Month_3
-1.7545731,-0.025510458,-0.109300636,0.38420346,-0.92221725,-0.4358226,0.1308863,0.09806596,0.02934657,0.017671965,0.3237042,0.15910183,-0.715113,-1.0318409,0.14431924,-0.0025295725,-0.028610403,-0.12244635,-0.20832224,-0.089234605,0.12887697,-0.0032165262,-0.43926662,CUST0168,0.056381524,0,Age
0.11526152,-1.3958341,-0.9350253,0.43055147,-0.16203624,-0.1939979,-0.49916783,-0.37483436,0.1775824,0.007968201,0.22590956,0.11156895,-1.0274403,-0.067293294,-1.6268806,-0.35735223,0.1559636,-0.056671456,-0.12436768,0.21308279,-0.1168846,-0.0034144963,-0.2971456,CUST0169,0.015577789,0,Month_5
0.14992687,-0.020196335,0.15833367,-0.12826326,-0.00054761796,-0.7276357,-0.33938217,-0.2738558,-0.4915457,-0.0770855,-0.106962256,-2.3152516,0.1858768,0.171436,-0.09303066,0.26056266,-0.1471543,-0.054841444,-0.11154143,-0.15917583,-0.04540052,-0.005106327,-0.22845834,CUST0170,0.060366806,0,Month_2
-0.2590221,0.027160913,0.20084262,0.182077,0.15734841,0.15492365,0.049404748,-0.40873212,0.43254858,0.1364069,-0.078265846,0.33843207,0.240034,-0.81001407,0.33791697,0.692383,-0.049655102,0.45805648,-0.023272468,0.0030607437,-0.07796451,-0.0062675015,0.008543741,CUST0171,0.96643704,1,Month_4
-0.9652393,-0.15258007,-0.13236745,0.09763277,-0.26744163,-0.16061701,-0.79934704,-0.4639797,0.017544627,0.06358384,-0.3143809,0.24418418,0.32927948,-1.2630434,0.18398312,-0.21992813,-0.0829194,0.31559917,-0.042523418,-0.20998572,-0.09015968,0.04842681,-0.20987782,CUST0172,0.08166722,0,Month_4
0.48837087,0.07236872,0.067949146,-2.4682577,-0.023107339,-0.23979133,0.05836077,-0.22716266,-0.10170382,-0.03487764,0.3846859,0.18282808,-0.9612676,0.01474384,0.3010632,-0.09381666,-0.036833487,-0.057484213,-0.20592792,-0.08663879,-0.03415599,0.04368175,-0.21153031,CUST0173,0.18030927,0,Credit_Utilization
0.12568007,0.19235608,-0.04826101,0.6944395,-0.04981332,0.44710833,0.1714252,-0.15019858,0.25246403,0.09796364,0.4571153,0.3156351,0.37416235,-0.33473873,-0.9420314,-0.3454077,-0.029713914,-0.063956566,0.03345058,0.0046758284,0.52219254,-0.0038425901,-0.21802564,CUST0174,0.95918083,1,Month_5
0.37959966,-0.25588155,-0.49903423,-2.5402079,-0.5520958,-0.2813507,-0.55891746,-0.30566862,-0.059355155,0.02770415,-0.20426098,-1.223272,-0.33767325,0.14503545,0.06929532,-0.19618389,-0.07090423,-0.055205,-0.07323756,0.2806259,-0.08315327,-0.0046753264,-0.24170521,CUST0175,0.006784718,0,Credit_Utilization
0.57038194,-0.4865899,-0.14425677,0.1868036,-0.17425427,-0.17655414,-0.32574955,-2.0384634,0.102929406,0.045153882,0.34203473,-0.9443997,0.058311645,-0.4000612,-0.9024493,-0.20485269,-0.10981845,0.18248032,-0.04681,-0.32257622,-0.20955797,-0.0272975,0.20087922,CUST0176,0.040292256,0,Account_Tenure
-0.38541362,0.2150775,-0.89287734,0.34207729,-0.15160753,-0.41027212,0.04835607,-0.50812954,0.19389798,-0.025995012,-0.32752535,0.21992856,-0.87595713,-0.20048736,-1.504581,-0.3335668,-0.029301586,0.23983465,-0.14343202,-0.1583927,-0.1275696,0.04963387,-0.20453341,CUST0177,0.035006505,0,Month_5
0.24573177,0.027233958,0.12219861,-0.30780572,-0.16718623,-0.12750866,-0.718315,-1.4980513,-0.8383462,-0.42313376,0.032657295,0.24152069,0.18584813,0.21323459,0.21195875,0.41438702,-0.08305703,0.086209856,-0.21872924,-0.3670634,-0.18644695,-0.025381543,0.089157246,CUST0178,0.19206657,0,Account_Tenure
-0.53959584,-0.108569175,-0.14949475,0.1363677,-0.08620511,-0.121049345,-0.29084235,-0.9826471,0.19317482,0.020173714,-0.23200081,0.31438342,-1.3674141,0.25912505,0.1641785,-1.4097618,-0.0312805,-0.06001813,-0.2618986,-0.38428545,-0.1437278,-0.026135255,-0.07911847,CUST0179,0.028404525,0,Month_6
-0.98607355,-0.0283145,0.08060748,-0.04248916,-0.03691315,-0.87087864,-0.11959773,-0.24379511,0.31267545,0.042613313,-0.30318668,0.11504394,0.22969101,0.2345882,-1.6646955,-1.0759809,0.08974168,-0.06524254,-0.06775597,0.55277395,-0.15362087,-0.0036478802,-0.20456038,CUST0180,0.07210669,0,Month_5
-0.6354617,-0.20329866,-0.031966045,-0.486226,-0.11726728,-0.38910195,0.11666783,-0.44545156,0.27923223,0.05482784,-0.061946973,-2.0193324,0.06336005,-0.95343286,0.25039986,-0.2849962,0.26783553,-0.07285116,-0.022189459,-0.3222587,0.22269428,-0.0037824456,-0.2806022,CUST0181,0.03164864,0,Month_2
0.2665793,0.2103715,0.25594792,-0.06969084,-0.008756538,0.018971398,0.0021392112,-0.33580998,0.46919423,0.090013266,0.054835316,0.303721,0.26012185,-1.0518056,-1.352304,0.40847072,-0.032247253,-0.02275359,0.008612682,0.8516983,-0.09485763,-0.0035130787,-0.36515588,CUST0182,0.8202483,0,Month_5
0.6662103,-0.29398787,0.03967824,0.059398152,0.08087007,-0.57608294,-0.17757113,-1.0029649,0.21076597,0.025694259,-0.2703467,-0.99991816,0.039127864,-0.6662581,0.2007398,-0.7689723,0.2045966,-0.17883697,-0.0025683988,-0.27302307,-0.12936398,0.052135278,-0.18478292,CUST0183,0.09185327,0,Account_Tenure
-0.5604737,-0.20681699,-0.1534105,0.02309614,-0.23721214,0.045387454,-0.21437782,-0.6462673,0.06947357,-0.025984304,-0.15404531,0.28933614,0.11543095,-0.9067971,0.22113521,-1.0352596,-0.021068286,-0.058136325,0.011234946,-0.3507087,-0.22136368,-0.031800725,-0.049737055,CUST0184,0.079869844,0,Month_6
0.5654983,-0.082343884,-0.6733471,-0.11040058,-0.06535496,-0.27741882,0.06927612,0.030989911,-0.15839754,-0.39492893,0.09395426,0.23943058,0.020498775,-1.3898752,0.110950805,-0.058546074,-0.031755887,-0.13560274,-0.121177346,0.25511327,-0.06750049,-0.0032057278,-0.47928426,CUST0185,0.26714057,0,Month_4
-1.1014911,-0.35518086,-0.40902072,-0.23844606,-0.0017813427,-0.44620678,-0.1573786,-0.77149105,-0.49407825,-0.0175116,0.3514404,0.4685899,-1.380313,0.3948391,0.17682016,0.2867096,-0.049638823,0.09068487,-0.23877867,0.38797367,-0.086961254,-0.0038292445,-0.101613514,CUST0186,0.114821136,0,Month_3
-1.1222821,-1.3748766,-0.20553362,-0.25116175,0.25562787,-0.4037477,-0.0014017937,-0.666884,-0.56925106,-0.13337888,-0.43244913,0.1981503,-1.5683053,-0.04387229,-0.08003555,0.42793575,0.11348698,-0.08460056,-0.40933648,0.307383,-0.03358555,-0.0033317143,-0.2931134,CUST0187,0.008833634,0,Month_3
0.16039036,0.35790956,0.8410479,-0.61022365,-0.006861396,0.8193397,0.06426021,0.100841805,0.11313018,-0.03652121,-0.30781338,0.40467098,0.2553152,0.35685298,0.5164573,-0.09462378,-0.025391389,-0.053334396,-0.067228064,-0.08178418,-0.013508661,0.04567875,-0.18971172,CUST0188,0.9852717,1,Credit_Score
-0.27432564,-0.97138333,-0.074306205,0.14238103,0.019557538,-0.387689,0.005081799,0.2783833,-0.16970308,-0.013724878,0.703351,0.11560582,0.31163874,0.3603295,-2.1747434,-0.26182523,0.08006122,-0.04682449,-0.10653582,-0.1811985,0.37043467,-0.0030993193,-0.32905152,CUST0189,0.27821445,0,Month_5
-0.36501962,0.13415796,-0.46558964,-2.929285,-1.6802756,-0.17382397,-0.30950212,-0.6382274,-0.45851564,-0.029829793,-0.3208759,0.32650822,0.08882753,0.36154187,0.2752269,-0.25043127,-0.022463283,-0.05013839,-0.1836621,0.31344604,-0.07883738,-0.0038292445,-0.14628753,CUST0190,0.007015219,0,Credit_Utilization
0.31637037,0.15029727,-0.1494211,-0.21574882,-0.10024124,-0.017948525,0.09600676,-0.09843905,0.058029648,0.017013596,0.036992315,0.52299726,0.28065357,0.45602986,0.29104197,0.6292886,-0.03866602,0.22197771,-0.15006562,-0.14192571,-0.036537826,0.04567875,-0.2041103,CUST0191,0.9740053,1,Month_6
-0.4971682,-0.28073123,-0.3078909,0.052375395,0.09037948,-0.06975244,-0.4984575,-0.81606597,0.12041532,0.047038265,-0.09280622,-2.149961,0.120064944,-0.45876378,0.2340131,-0.1958232,-0.069827154,-0.06604746,-0.068767816,-0.15226707,-0.14655188,-0.025818862,0.2511667,CUST0192,0.034656506,0,Month_2
-0.4406643,-0.16427977,-0.014246469,1.006606,-0.19362424,-0.19376673,-0.30531356,0.33198944,-0.14217223,0.04085417,0.7812344,0.54465824,0.3117349,0.140245,-1.1124858,-0.70146716,-0.053992886,0.2175518,-0.05848577,-0.050766468,-0.07235127,-0.0051267096,-0.11780558,CUST0193,0.80259216,0,Month_5
-0.7886965,-0.77424383,-0.09303499,0.0378285,0.6738124,0.16881195,-0.37185693,0.3547567,0.17496267,0.0298978,-0.5224964,0.14793603,-0.716267,-0.7282817,-0.49801156,-0.36046654,-0.042271055,-0.09838162,-0.19017193,-0.23179781,-0.026076121,0.04368175,-0.3317974,CUST0194,0.0767097,0,Age
-0.33031735,0.84738606,0.29090616,0.21011764,0.11304429,0.0033248633,0.09058759,0.47987193,0.22468941,0.044221528,-0.0021238504,-1.4031202,-0.23064956,0.2894528,0.56151766,0.0034116006,-0.028824195,-0.043160763,-0.00068498345,-0.087007195,-0.063903384,-0.005800834,0.04859606,CUST0195,0.9349771,1,Month_2
-0.16799572,0.23662755,-1.1896088,-0.33920732,-0.0063445116,-0.050671652,-0.68085873,0.08120762,0.12509646,0.023302557,-0.19321452,0.19652283,-1.3037972,0.2573706,0.014153878,-1.0118933,0.08699771,-0.05470851,-0.20091712,0.19828734,-0.102997445,-0.0032480583,-0.32385948,CUST0196,0.059776388,0,Month_3
0.0212048,0.024176007,0.09146996,-0.08782754,-1.9904152,-0.099559724,-0.30510843,-0.6832445,0.30591705,0.03960798,0.034050416,-0.044010993,0.23211983,-0.6571157,0.06637819,-0.6246035,0.06499988,-0.024875501,-0.029448358,0.40871835,-0.13287213,-0.0034144963,-0.2383648,CUST0197,0.12153545,0,Missed_Payments
-0.46552238,-0.4309853,-0.23450835,-0.22507223,-0.2895282,-0.43557492,-0.17875396,-0.97381514,-0.34393314,0.021263333,0.09601861,-2.3477242,-0.51524967,0.09395693,0.2964204,0.3504371,-0.10603842,-0.039094355,0.87774354,-0.13724002,-0.044401705,0.050900355,-0.065837815,CUST0198,0.032537296,1,Month_2
0.06672615,-0.9233927,-0.10760538,-0.010555884,-0.10969078,-0.5524497,0.03588733,0.13595544,0.04923199,0.033275723,-0.67623013,0.22431214,0.12963949,0.1267873,-1.833359,-1.0462888,-0.04551433,-0.13179946,-0.044734254,-0.20653974,-0.065820105,-0.0051267096,-0.16765702,CUST0199,0.030157512,0,Month_5
-0.9119011,-0.49910647,-0.023856888,-0.48047525,-1.0262095,-0.9982261,-0.15584649,-0.27871296,-0.16222304,-0.03868463,-0.56031424,0.070600316,-0.4745447,-0.08458334,0.4073043,-0.1487638,0.07320318,-0.07986122,-0.15314515,0.40334836,-0.077513725,-0.0031719315,-0.23937175,CUST0200,0.022143759,0,Missed_Payments
0.4989613,-0.81929696,-0.05723054,-0.10841913,-0.9844744,-0.21345215,-0.12914114,-0.29604664,0.025102396,0.014857251,-0.0011612235,0.03474888,0.04567856,0.23670706,-1.4205441,0.6063516,-0.040250726,-0.049033742,-0.11625848,-0.1301261,-0.12544362,-0.022777654,0.5810348,CUST0201,0.30662054,0,Month_5
-0.70289737,0.018241707,-0.34950066,0.15187645,0.20624325,-0.46158752,-0.26953304,-0.7545628,0.4558536,0.12897524,-0.25405422,-1.1423825,-0.70506847,-0.043232355,0.13658789,-0.43217513,-0.08359805,-0.15192446,-0.077735834,-0.14785588,0.31549606,-0.004921427,-0.27265766,CUST0202,0.058076423,0,Month_2
-1.0447279,0.17075872,-0.74552983,0.15411487,-1.4386939,0.01794184,-0.4122072,0.14036714,0.10630617,-0.03745295,-0.5569644,0.20946494,0.017756443,0.30227825,-1.0072762,-0.39510143,-0.04918106,-0.09144923,-0.10457444,-0.08737073,0.19068366,-0.003333421,-0.36962402,CUST0203,0.032940216,0,Missed_Payments
-0.046012945,0.21244867,0.102355264,0.3487895,-0.14520408,-0.6603862,-0.10487946,-0.25217366,0.20396288,0.096327744,-0.5113269,0.16059141,0.14716485,-0.67915255,-1.1266989,-0.7409435,-0.030402625,-0.10908474,-0.04765368,0.7215549,-0.08959501,-0.0035130787,-0.33123666,CUST0204,0.22603789,0,Month_5
-0.15993905,0.05532918,-0.22817129,-0.18957405,0.07930026,-0.31411368,-0.33506048,-0.0193011,-0.25058103,-0.06960091,-0.20958808,-2.3715696,0.12853552,0.3261943,-0.034448665,0.32349148,-0.1408705,-0.05062937,0.14127906,-0.100739315,-0.07266027,-0.005106327,-0.25778344,CUST0205,0.10896483,0,Month_2
0.69372636,0.18259628,0.14981055,0.6169967,0.16091312,0.019890206,0.044602476,-0.33175766,0.14213248,0.04272018,0.14361542,0.42478293,-0.91224205,0.3897689,-0.7013813,0.43675175,0.1374699,-0.036314767,-0.2374455,0.79619,-0.061301846,-0.0033317143,-0.24242559,CUST0206,0.97097135,1,Month_3
0.8033906,-0.7311146,-0.09217048,-0.19351089,-0.046725865,-0.6423146,-0.31920636,0.09682838,0.09457259,0.043227132,-0.112576954,-1.9503033,-0.4737241,0.21725479,0.016694348,-0.12143043,-0.07548919,-0.037006803,-0.14203969,-0.114774376,-0.09132066,-0.005106327,-0.15268649,CUST0207,0.08507702,0,Month_2
-1.0608301,-0.19321854,0.12367627,0.25696883,-0.1836743,-0.037830412,-0.15059888,-0.06587348,-0.19899508,0.016940221,-0.011946393,-2.4262424,0.24868788,0.0029140958,-0.038182814,0.3273901,-0.12622124,0.10084877,-0.120095044,-0.22924551,-0.18198387,-0.028546145,0.101377286,CUST0208,0.0979307,0,Month_2
-0.7511475,-0.188644,-0.15667057,-1.5540284,0.08711731,-0.17093647,-0.26902813,-0.3116004,0.19459066,-0.021950446,0.19785568,0.07484587,-0.77893555,-0.99307173,-0.87844455,0.16004255,-0.06434461,-0.106554665,-0.1232799,-0.3470037,-0.08874802,-0.0062675015,-0.23945047,CUST0209,0.009180911,0,Credit_Utilization
0.023522506,-1.020389,0.012329351,-0.25818396,0.4568474,-0.010065373,-0.04566275,0.030708909,0.12244966,0.050860696,0.2747429,0.362978,0.33213553,-0.5425979,-1.2869407,-0.21768394,-0.030316949,-0.01555162,-0.043721873,0.37435117,-0.08641571,-0.0031229458,-0.32411653,CUST0210,0.45274296,0,Month_5
-1.3972361,-0.9387567,-0.16818173,-0.030208426,-0.73036766,-0.40788132,-0.05863891,-0.24650034,-0.12583376,0.016711043,-0.24205063,0.1211377,-0.5642083,-0.9420438,0.18768007,0.26324803,-0.02731562,-0.055852126,-0.24384288,-0.1835849,-0.08846088,-0.022606881,0.4686876,CUST0211,0.022712655,0,Age
-1.4728686,0.05019174,-0.06336588,-0.14268431,-0.20601878,-0.5440615,0.0001907919,-0.5705385,0.15837722,0.021289155,-0.48511344,0.19684203,-1.5976387,-0.05039072,-0.020819498,-1.1120437,0.09268116,-0.15098247,-0.25065392,-0.21526022,-0.048393697,0.04952645,-0.13675505,CUST0212,0.007812077,0,Month_3
-1.1174946,-0.9083038,-0.0069234334,0.46487874,-0.03737081,-1.1140854,-0.08034168,-0.05823125,-0.10458772,-0.022976898,-0.6244986,0.17838071,0.18773659,0.08499675,-2.0391052,0.5156388,-0.03921644,0.13696149,-0.14198497,-0.21387671,0.32436228,-0.003450693,-0.25364274,CUST0213,0.038461097,0,Month_5
-0.006903645,-0.38990667,-0.7123449,-0.021715451,-0.21713747,-0.23276387,-0.19678465,-0.2574882,0.032734293,0.025337268,-0.7297142,0.3567184,0.21454449,0.1532923,0.154568,-1.3943225,-0.035554394,-0.06783586,0.042800944,0.36090216,-0.05977816,-0.0035130787,-0.23012586,CUST0214,0.17354023,0,Month_6
-0.48943856,-0.23514362,-0.36353663,-2.1569116,0.080601595,-0.261964,-0.29419985,-0.7261454,-0.36571762,-0.07698351,0.062769584,-2.212403,0.11435278,0.05552842,0.27435502,0.21168451,-0.1564778,-0.029160451,0.4778042,0.35767323,-0.080895975,-0.0049087093,-0.21411721,CUST0215,0.012382804,0,Month_2
0.18034871,-0.27273518,-0.5805475,-0.40932006,-1.7206419,-0.251399,-0.07216077,-0.019253893,-0.4401376,-0.020249832,-0.080467016,0.2774089,0.026234075,0.007523417,0.08562185,-0.9985215,-0.028337326,0.14789912,-0.09294145,0.11714499,-0.057966497,-0.0032057278,-0.31541404,CUST0216,0.053815823,0,Missed_Payments
-1.1388502,-0.42764145,0.12420614,0.12400987,-0.23984689,-0.40671575,-0.16971238,-0.29418784,-0.15614025,0.095532574,0.27648926,-1.1473516,0.22157535,-0.030922186,-0.96721685,-0.5691924,-0.056191843,-0.056005225,-0.08146198,-0.21160705,-0.20515805,-0.028546145,0.1656235,CUST0217,0.028607488,0,Month_2
-0.89980716,-0.039781403,0.024416085,0.04956843,-0.13345224,-0.39139026,-0.16092114,-0.63125336,0.25840378,0.035368197,0.43911827,0.13210252,0.13866751,0.016222766,-1.5325537,-0.9087319,0.087186754,-0.057072785,-0.13048175,-0.28177494,-0.13232596,0.0554652,-0.028388124,CUST0218,0.0803821,0,Month_5
0.020851977,-0.3454712,-0.60607356,-0.10164865,0.06570608,-0.1862305,-0.13271871,-0.61478114,0.026142655,0.032139618,0.22105607,0.45799986,0.14735177,-0.8488606,0.31961218,-0.6654563,-0.032141957,-0.076657,-0.007514502,-0.14883167,-0.13048895,-0.0053652916,-0.18461953,CUST0219,0.24199915,0,Month_4
-0.24473363,-0.6577344,-0.747109,-0.27121937,0.3251218,-0.2754027,-0.20228446,-0.848771,0.32535487,0.06447216,0.2100091,-0.85966164,-0.000671381,-0.38049614,-0.93307996,-0.48528492,-0.04996675,0.11743308,-0.134379,-0.17833216,-0.11245013,0.054842103,-0.11032725,CUST0220,0.023193365,0,Month_5
0.48812565,-0.05721113,-0.7928465,0.16737019,-0.14484784,-0.29268357,0.11467909,0.055485003,0.12547375,0.034436934,-0.37282845,-1.6793381,0.029046832,0.15813181,-0.82611847,-0.15390897,-0.07310926,-0.052160054,-0.118965045,-0.15676768,-0.1254663,-0.023886023,0.47075194,CUST0221,0.17187627,0,Month_2
0.93527806,0.18120413,0.08214716,0.34312358,0.1125868,0.12969765,0.15835093,-0.44880208,0.29190716,0.043373313,0.0029772944,0.35252327,-0.4839974,-0.7123541,0.515496,0.024923183,-0.025887806,-0.059099652,-0.12278005,0.70758253,-0.052208137,-0.0034302967,-0.23541522,CUST0222,0.96743613,1,Age
-1.4854773,-0.69218326,-0.08114688,-0.12820235,-0.20470363,-0.19834067,-0.46121597,-0.33711636,0.044100236,-0.1294679,-0.3740935,0.53585494,0.13930897,0.28779715,0.37020707,-0.308106,-0.0417505,-0.088822536,0.24536826,-0.13634114,0.22045952,-0.003441602,-0.2927597,CUST0223,0.18757807,0,Age
0.46698207,-0.3815752,-0.039119262,0.34029278,-0.9340993,-0.61555874,-0.23734888,-0.62486154,0.011622766,0.0414049,0.09375272,-0.85694396,0.11203565,0.20131639,-0.9146144,0.4602588,-0.13267642,0.10074388,-0.07031689,0.34416467,-0.13432959,-0.0049482486,-0.41016084,CUST0224,0.17803328,0,Missed_Payments
0.084622264,-0.0030916973,0.033194713,0.090634994,0.14146969,-0.22495878,0.043528393,-0.017800359,-0.021521349,0.007994391,-0.3912147,0.36447114,0.25041115,0.44454452,0.23123673,-1.2024099,-0.037396997,-0.09782307,0.36028448,-0.21245901,-0.04145634,-0.0048325337,-0.14473225,CUST0225,0.78700155,0,Month_6
0.042243157,0.17009196,0.31468508,-2.301399,-1.6028732,-0.12876523,-0.26098558,0.18657354,-0.007912289,-0.04511422,-0.45234016,0.30318415,0.15157665,0.34418774,0.081054375,-0.1165305,-0.020077595,-0.0725632,-0.078055255,-0.06764331,0.27817413,-0.0032165262,-0.26560318,CUST0226,0.13044155,0,Credit_Utilization
-0.4559098,-1.1390551,-0.34830073,-0.41496056,0.12021177,0.15545036,0.23035313,-0.22825325,0.09561672,0.13242741,-0.1794582,0.06368337,-0.81266665,-0.83142716,0.4197134,-0.63517886,-0.027685093,-0.042873967,0.43881688,0.3329341,-0.028126443,-0.0034391112,-0.21096447,CUST0227,0.15253638,0,Income
-1.213457,0.24320836,-0.41920733,-0.12741505,-0.58869076,-0.1418882,-0.13715416,0.09755822,0.41176698,0.0056488733,-0.15763564,-0.6550867,-0.40962318,0.103227675,-0.5568301,-0.14274521,-0.12998614,0.20156452,-0.22346647,-0.026084812,0.19269818,-0.0049590473,-0.39476153,CUST0228,0.08173004,0,Age
0.4017154,-0.12138428,-0.27323604,-0.4413569,0.021088623,-0.55785567,-0.6123883,-0.67665213,0.2860576,0.047140107,-0.3521697,0.240056,0.2253055,0.20399928,-1.2533717,-0.98794365,-0.037600726,-0.12753776,-0.0906051,-0.30312055,-0.19721718,0.050423812,-0.19780183,CUST0229,0.04309875,0,Month_5
0.60186845,0.35056752,0.19715461,0.18914166,0.36866295,0.6136948,-0.16108266,0.5943266,0.24061763,-0.031082809,-0.19245766,-0.77004945,0.12384228,0.1609929,-0.74803233,0.5689461,-0.16068138,-0.04676898,-0.0037355488,-0.2366662,-0.09656803,-0.021402035,0.68055725,CUST0230,0.97968936,1,Month_2
-0.67504275,0.046791986,0.021528259,0.23773383,0.012703026,-0.7375928,-0.35057202,-0.08164199,-0.19253166,-0.0036011478,-0.46522185,0.29243624,-1.3462892,0.41881248,0.09443678,0.19461314,-0.035968095,0.12664926,-0.18758579,0.34452152,-0.08808415,-0.0031229458,-0.25847983,CUST0231,0.27264225,0,Month_3
0.30645275,-0.18399931,0.101737455,0.80959797,0.02905523,0.18618912,0.10402605,0.22560982,-0.17771237,-0.20423152,0.4975806,0.38262936,0.27109852,0.42334774,0.6362023,-0.017552588,-0.028396962,-0.029371588,-0.1275103,-0.12062686,-0.059483945,-0.0048325337,-0.13461092,CUST0232,0.98943347,1,Credit_Utilization
-0.70954835,-0.01033479,-0.28001377,0.1370107,-0.22069475,-0.08722796,-0.22532421,-0.5829342,0.23612073,0.028329922,-0.5499395,0.26038963,0.102855526,0.29278874,-1.1562147,-1.0863452,0.10863792,-0.104475126,-0.19264086,-0.29071444,-0.06720196,0.047529448,-0.14214122,CUST0233,0.05531333,0,Month_5
-1.3776823,-0.79128915,0.15029696,-0.31297714,-0.22714329,-0.2150836,0.021819152,-0.24657954,0.27186105,0.024206782,-0.18918143,0.27227443,0.22448008,-0.78144604,-1.4937181,-0.6912528,-0.050634786,0.091534235,-0.11722245,0.88464075,-0.06912996,-0.0034302967,-0.34539622,CUST0234,0.03499915,0,Month_5
-1.1666465,-0.7363235,-0.11034353,-0.34845755,-0.07032576,0.020157265,0.015606669,-0.52955794,0.23934104,0.05530624,-0.11152779,0.10395112,-0.5531537,-0.7510494,-1.1277318,-0.46599638,-0.040376488,-0.09795361,-0.20036948,-0.3451809,-0.06811171,0.04963387,-0.24470584,CUST0235,0.007926654,0,Age
